,sido,si,gu,os_nm,new_adr,api_adr,poll_div_cd,self_yn,wash_yn,repair_yn,conv_yn,all24_yn
4446,경기도,경기,의왕시,지지대셀프주유소,경기 의왕시 경수대로 112 (왕곡동),경기 의왕시 경수대로 112 ,SK에너지,Y,Y,N,N,Y
4447,경기도,경기,의왕시,의왕청계주유소,경기 의왕시 안양판교로 476 (청계동),경기 의왕시 안양판교로 476 ,현대오일뱅크,N,Y,N,Y,Y
4448,경기도,경기,의왕시,현대주유소,경기 의왕시 경수대로 347 (오전동),경기 의왕시 경수대로 347 ,SK에너지,Y,Y,N,N,Y
4449,경기도,경기,의왕시,HG에너지(주)대원주유소,경기 의왕시 경수대로 215 (고천동),경기 의왕시 경수대로 215 ,SK에너지,Y,Y,N,Y,N
4450,경기도,경기,의왕시,서일석유(주)열린스타주유소,경기 의왕시 모락로 117,경기 의왕시 모락로 117,GS칼텍스,Y,Y,Y,N,Y
4451,경기도,경기,의왕시,평촌주유소,경기도 의왕시  갈미로 2 (내손동),경기도 의왕시  갈미로 2 ,S-OIL,Y,Y,N,N,N
4452,경기도,경기,의왕시,현대오일뱅크(주)직영 의왕셀프주유소,경기 의왕시 오봉로 182 (부곡동),경기 의왕시 오봉로 182 ,현대오일뱅크,Y,Y,N,N,N
4453,경기도,경기,의왕시,현대오일뱅크(주)직영 부곡셀프주유소,경기 의왕시 철도박물관로 14,경기 의왕시 철도박물관로 14,현대오일뱅크,Y,Y,N,N,N
4454,경기도,경기,의왕시,씨앤에스유통(주)구도일주유소대림,경기 의왕시 경수대로 300 (오전동),경기 의왕시 경수대로 300 ,S-OIL,N,Y,N,N,N
4455,경기도,경기,의왕시,KH에너지(주)직영 의왕주유소(서울방향),경기 의왕시 오전로 24,경기 의왕시 오전로 24,SK에너지,N,Y,N,Y,Y
4456,경기도,경기,의왕시,KH에너지(주)직영 의왕주유소(의왕방향),경기 의왕시 오전로 24,경기 의왕시 오전로 24,SK에너지,N,Y,N,Y,Y
4457,경기도,경기,의왕시,행운주유소,경기 의왕시 덕영대로 171 (삼동),경기 의왕시 덕영대로 171 ,GS칼텍스,Y,Y,N,N,N
4458,경기도,경기,의왕시,(주)의왕아이시디,경기 의왕시 창말로 39 (이동),경기 의왕시 창말로 39 ,GS칼텍스,Y,Y,N,N,N
4459,경기도,경기,의왕시,(주)태림석유 왕정주유소,경기 의왕시 고산로 60 (고천동),경기 의왕시 고산로 60 ,GS칼텍스,N,Y,N,N,N
4460,경기도,경기,의왕시,SK청계주유소,경기 의왕시 민백길 1 (내손동),경기 의왕시 민백길 1 ,SK에너지,Y,Y,N,N,Y
4461,경기도,경기,의왕시,오전주유소,경기 의왕시 백운로 62(오전동),경기 의왕시 백운로 62,GS칼텍스,N,Y,N,N,N
4462,경기도,경기,의왕시,(주)덕성에너지,경기 의왕시 덕영대로 20 (이동),경기 의왕시 덕영대로 20 ,S-OIL,N,Y,N,Y,N
4463,경기도,경기,의왕시,현대오일뱅크(주) 판교현대주유소,"경기 의왕시 안양판교로 448,  (청계동)","경기 의왕시 안양판교로 448,  ",현대오일뱅크,N,Y,N,N,N
4464,경기도,경기,의왕시,삼미주유소,경기 의왕시 안양판교로 377 (청계동),경기 의왕시 안양판교로 377 ,현대오일뱅크,N,Y,N,N,N
4465,경기도,경기,의왕시,산뜻주유소,경기도 의왕시 고산로 65 (고천동),경기도 의왕시 고산로 65 ,S-OIL,N,Y,N,N,N
4466,경기도,경기,의왕시,동우주유소,경기 의왕시 안양판교로 138 (포일동),경기 의왕시 안양판교로 138 ,GS칼텍스,Y,Y,N,N,N
4467,경기도,경기,의왕시,포일주유소,경기 의왕시 안양판교로 205 (청계동),경기 의왕시 안양판교로 205 ,현대오일뱅크,N,Y,Y,Y,N
4468,경기도,경기,의왕시,오케이에너지(주)청계동sk self주유소,경기 의왕시  안양판교로 257 (청계동),경기 의왕시  안양판교로 257 ,SK에너지,Y,Y,Y,N,N
4469,경기도,경기,의왕시,백운주유소,경기 의왕시 학의로 554 (포일동),경기 의왕시 학의로 554 ,SK에너지,N,Y,N,N,N
4470,경기도,경기,의왕시,청운1주유소,경기 의왕시 안양판교로 461 (청계동),경기 의왕시 안양판교로 461 ,GS칼텍스,N,Y,N,N,N
4471,경기도,경기,의정부시,훼미리주유소,경기 의정부시 송산로 970 (산곡동),경기 의정부시 송산로 970 ,자가상표,Y,Y,N,N,Y
4472,경기도,경기,의정부시,이케이에너지㈜ 바다주유소,경기 의정부시 시민로 367,경기 의정부시 시민로 367,현대오일뱅크,Y,Y,N,N,Y
4473,경기도,경기,의정부시,(주)유성주유소,경기 의정부시 송산로 913 (산곡동),경기 의정부시 송산로 913 ,SK에너지,Y,Y,N,N,N
4474,경기도,경기,의정부시,원에너지(주) 호원주유소,경기 의정부시 평화로 10,경기 의정부시 평화로 10,SK에너지,Y,Y,N,N,N
4475,경기도,경기,의정부시,이마트 의정부점 셀프주유소,경기 의정부시 민락로 210 (민락동),경기 의정부시 민락로 210 ,SK에너지,Y,Y,N,N,N
4476,경기도,경기,의정부시,신화에너지 제일주유소,경기 의정부시 호국로 1618 (금오동),경기 의정부시 호국로 1618 ,자가상표,Y,Y,N,N,N
4477,경기도,경기,의정부시,신사주유소,경기 의정부시 호국로 937 (가능동),경기 의정부시 호국로 937 ,S-OIL,Y,Y,N,N,Y
4478,경기도,경기,의정부시,민락주유소,경기 의정부시 민락로 403,경기 의정부시 민락로 403,SK에너지,Y,Y,N,N,N
4479,경기도,경기,의정부시,착한주유소,경기 의정부시 호국로 1097,경기 의정부시 호국로 1097,S-OIL,Y,Y,Y,N,N
4480,경기도,경기,의정부시,구도일주유소의정부,경기 의정부시 시민로 213 (신곡동),경기 의정부시 시민로 213 ,S-OIL,N,Y,N,N,N
4481,경기도,경기,의정부시,미래주유소,경기 의정부시 동일로 492 (신곡동),경기 의정부시 동일로 492 ,SK에너지,Y,Y,N,N,N
4482,경기도,경기,의정부시,(주)창우이엔지 박리다매주유소,경기 의정부시 시민로 284(신곡동),경기 의정부시 시민로 284,GS칼텍스,N,Y,N,N,N
4483,경기도,경기,의정부시,대성산업㈜ 의정부주유소,경기 의정부시 평화로 468 (의정부동),경기 의정부시 평화로 468 ,GS칼텍스,Y,Y,N,N,Y
4484,경기도,경기,의정부시,씨앤에스에너지(주)장암IC주유소,경기 의정부시 금신로 30 (신곡동),경기 의정부시 금신로 30 ,S-OIL,N,Y,N,N,N
4485,경기도,경기,의정부시,샬롬주유소,경기 의정부시 평화로 593 (의정부동),경기 의정부시 평화로 593 ,S-OIL,Y,Y,N,N,Y
4486,경기도,경기,의정부시,은하주유소,경기 의정부시 호국로 1696 (자일동),경기 의정부시 호국로 1696 ,현대오일뱅크,Y,Y,N,N,Y
4487,경기도,경기,의정부시,축석주유소,경기 의정부시 호국로 1755 (자일동),경기 의정부시 호국로 1755 ,GS칼텍스,Y,Y,N,N,N
4488,경기도,경기,의정부시,서원에너지,경기 의정부시 호국로 1844 (자일동),경기 의정부시 호국로 1844 ,GS칼텍스,N,Y,N,N,N
4489,경기도,경기,의정부시,법원셀프주유소,경기 의정부시 녹양로 5 (가능동),경기 의정부시 녹양로 5 ,GS칼텍스,Y,Y,N,N,N
4490,경기도,경기,의정부시,호국셀프주유소,경기 의정부시 호국로 1042(가능동),경기 의정부시 호국로 1042,SK에너지,Y,Y,N,N,N
4491,경기도,경기,의정부시,장암주유소,경기 의정부시 동일로 30 (장암동),경기 의정부시 동일로 30 ,S-OIL,Y,Y,N,N,N
4492,경기도,경기,의정부시,지에스칼텍스(주)송산주유소,경기 의정부시 충의로 94 (용현동),경기 의정부시 충의로 94 ,GS칼텍스,Y,Y,Y,N,N
4493,경기도,경기,의정부시,한신주유소(SK),경기 의정부시 시민로 473 (용현동),경기 의정부시 시민로 473 ,SK에너지,N,Y,N,N,Y
4494,경기도,경기,의정부시,지에스칼텍스㈜ 호원주유소,경기 의정부시 평화로 317 (호원동),경기 의정부시 평화로 317 ,GS칼텍스,Y,Y,Y,N,N
4495,경기도,경기,의정부시,광진주유소,경기 의정부시 금신로 300 (신곡동),경기 의정부시 금신로 300 ,SK에너지,Y,Y,N,N,Y
4496,경기도,경기,의정부시,금오주유소,경기 의정부시 호국로 1582 (금오동),경기 의정부시 호국로 1582 ,SK에너지,N,Y,N,N,N
4497,경기도,경기,의정부시,현대오일뱅크㈜직영 민락셀프주유소,경기 의정부시 충의로 91 (용현동),경기 의정부시 충의로 91 ,현대오일뱅크,Y,Y,Y,Y,N
4498,경기도,경기,의정부시,지에스칼텍스㈜의정부주유소,경기 의정부시  평화로 697,경기 의정부시  평화로 697,GS칼텍스,Y,Y,Y,N,N
4499,경기도,경기,의정부시,일진주유소,경기 의정부시 평화로 133 (호원동),경기 의정부시 평화로 133 ,SK에너지,N,Y,N,N,Y
4500,경기도,경기,의정부시,삼미상사(주) 신곡주유소,경기 의정부시 금신로 153 (신곡동),경기 의정부시 금신로 153 ,SK에너지,N,Y,N,N,N
4501,경기도,경기,의정부시,sk에너지(주)의정부주유소,경기 의정부시  의정로 82 (의정부동),경기 의정부시  의정로 82 ,SK에너지,Y,Y,Y,N,Y
4502,경기도,경기,의정부시,석천주유소,경기 의정부시 동일로 110 (장암동),경기 의정부시 동일로 110 ,SK에너지,Y,Y,N,Y,N
4503,경기도,경기,의정부시,(주)케이엘페트로 의정부주유소/충전소,경기도 의정부시 구리포천고속도로 19(산곡동),경기도 의정부시 구리포천고속도로 19,현대오일뱅크,N,Y,N,Y,Y
4504,경기도,경기,의정부시,호원IC주유소,경기 의정부시 경의로 5 (의정부동),경기 의정부시 경의로 5 ,GS칼텍스,N,Y,N,N,N
4505,경기도,경기,의정부시,SK에너지(주)직영 동부고속주유소,경기 의정부시 금신로 91 (신곡동),경기 의정부시 금신로 91 ,SK에너지,Y,Y,N,N,N
4506,경기도,경기,의정부시,기쁨가득주유소,경기 의정부시 경의로 45,경기 의정부시 경의로 45,SK에너지,Y,Y,N,N,N
4507,경기도,경기,의정부시,SK에너지(주) 엔크린셀프주유소,경기 의정부시 경의로 20 (의정부동),경기 의정부시 경의로 20 ,SK에너지,Y,Y,N,Y,N
4508,경기도,경기,의정부시,원천제2주유소,경기 의정부시 동일로 207 (장암동),경기 의정부시 동일로 207 ,GS칼텍스,N,Y,N,Y,N
4509,경기도,경기,의정부시,예당주유소,경기 의정부시 의정로 10 (의정부동),경기 의정부시 의정로 10 ,현대오일뱅크,N,Y,N,N,N
4510,경기도,경기,이천시,금강주유소,경기 이천시 진상미로 1752 (대포동),경기 이천시 진상미로 1752 ,현대오일뱅크,N,Y,N,N,N
4511,경기도,경기,이천시,호림주유소,경기 이천시 경충대로 2855,경기 이천시 경충대로 2855,현대오일뱅크,N,Y,N,N,N
4512,경기도,경기,이천시,광신직영(랜드마크셀프),경기 이천시 모가면 사실로 878,경기 이천시 모가면 사실로 878,SK에너지,Y,Y,N,N,N
4513,경기도,경기,이천시,이천고속주유소,경기 이천시 경충대로 2940 (사음동),경기 이천시 경충대로 2940 ,S-OIL,N,Y,N,N,N
4514,경기도,경기,이천시,스카이에너지주유소,경기 이천시 경충대로 2902 (사음동),경기 이천시 경충대로 2902 ,현대오일뱅크,Y,Y,N,N,N
4515,경기도,경기,이천시,서창산업(주)이천하주유소,경기 이천시 마장면 중부대로609번길 244-35,경기 이천시 마장면 중부대로609번길 244-35,알뜰(ex),Y,Y,N,N,Y
4516,경기도,경기,이천시,대보건설㈜이천(하남)주유소/충전소,경기 이천시 신둔면 서이천로853번길 346-129,경기 이천시 신둔면 서이천로853번길 346-129,알뜰(ex),Y,Y,N,N,Y
4517,경기도,경기,이천시,고담주유소,경기 이천시 진상미로 2168 (고담동),경기 이천시 진상미로 2168 ,알뜰주유소,Y,Y,N,N,N
4518,경기도,경기,이천시,장호원주유소,경기 이천시 장호원읍 서동대로 8420,경기 이천시 장호원읍 서동대로 8420,GS칼텍스,Y,Y,N,N,Y
4519,경기도,경기,이천시,이천하이테크주유소,경기 이천시 설성면 서동대로 8219,경기 이천시 설성면 서동대로 8219,GS칼텍스,Y,Y,N,N,Y
4520,경기도,경기,이천시,(주)동아석유 마장지점,경기 이천시 마장면 중부대로 685,경기 이천시 마장면 중부대로 685,현대오일뱅크,N,Y,N,N,N
4521,경기도,경기,이천시,JNB코리아 명품주유소,경기 이천시 부발읍 중부대로 2014,경기 이천시 부발읍 중부대로 2014,현대오일뱅크,Y,Y,N,Y,Y
4522,경기도,경기,이천시,오늘주유소,경기 이천시 부발읍 중부대로 2033,경기 이천시 부발읍 중부대로 2033,현대오일뱅크,Y,Y,N,Y,Y
4523,경기도,경기,이천시,대보에너지㈜행운을주는주유소,경기 이천시 호법면 중부대로 915,경기 이천시 호법면 중부대로 915,SK에너지,Y,Y,N,N,Y
4524,경기도,경기,이천시,명품에너지(주)마장셀프주우소,경기 이천시 마장면 중부대로 88,경기 이천시 마장면 중부대로 88,SK에너지,Y,Y,N,N,Y
4525,경기도,경기,이천시,(주)싸이먼(이천)주유소,경기 이천시 진상미로 1848,경기 이천시 진상미로 1848,SK에너지,Y,Y,N,N,N
4526,경기도,경기,이천시,(주)GS파트너주유소,경기 이천시 호법면 중부대로 908-3,경기 이천시 호법면 중부대로 908-3,GS칼텍스,Y,Y,N,N,Y
4527,경기도,경기,이천시,씨앤에스유통(주)이천주유소,경기 이천시 부발읍 경충대로 2268,경기 이천시 부발읍 경충대로 2268,S-OIL,Y,Y,N,N,N
4528,경기도,경기,이천시,제이앤비코리아(주)미래주유소,경기 이천시 이섭대천로 1367,경기 이천시 이섭대천로 1367,현대오일뱅크,Y,Y,N,N,N
4529,경기도,경기,이천시,우리주유소,경기 이천시 신둔면 경충대로 3282,경기 이천시 신둔면 경충대로 3282,S-OIL,N,Y,N,N,N
4530,경기도,경기,이천시,신하주유소,경기 이천시 부발읍 경충대로 2182,경기 이천시 부발읍 경충대로 2182,GS칼텍스,N,Y,N,N,N
4531,경기도,경기,이천시,오일스토리 관리주유소,경기 이천시 마장면 마도로 263,경기 이천시 마장면 마도로 263,알뜰주유소,N,Y,N,N,N
4532,경기도,경기,이천시,신원시엠주유소,경기 이천시 부발읍 중부대로 1921,경기 이천시 부발읍 중부대로 1921,S-OIL,Y,Y,N,N,N
4533,경기도,경기,이천시,상영주유소,경기 이천시 호법면 덕평로 225,경기 이천시 호법면 덕평로 225,GS칼텍스,Y,Y,N,N,Y
4534,경기도,경기,이천시,삼성주유소,경기 이천시 율면 일생로 851,경기 이천시 율면 일생로 851,SK에너지,N,Y,N,N,N
4535,경기도,경기,이천시,대월농협주유소,경기 이천시 대월면 대평로 183,경기 이천시 대월면 대평로 183,NH-OIL,N,Y,N,N,N
4536,경기도,경기,이천시,모가농협주유소,경기 이천시 모가면 진상미로 1187,경기 이천시 모가면 진상미로 1187,NH-OIL,N,Y,N,N,N
4537,경기도,경기,이천시,두무재주유소,경기 이천시 부발읍 중부대로 2042,경기 이천시 부발읍 중부대로 2042,SK에너지,N,Y,N,N,N
4538,경기도,경기,이천시,(주)건양에너지 설봉주유소,경기 이천시 경충대로 2531 (진리동),경기 이천시 경충대로 2531 ,S-OIL,Y,Y,N,N,N
4539,경기도,경기,이천시,한길설성주유소,경기 이천시 설성면 진상미로 644,경기 이천시 설성면 진상미로 644,SK에너지,N,Y,N,N,N
4540,경기도,경기,이천시,(주)덕평톨게이트주유소,경기 이천시 마장면 덕평로 971,경기 이천시 마장면 덕평로 971,SK에너지,Y,Y,N,Y,Y
4541,경기도,경기,이천시,씨앤에스유통(주)구도일주유소전국,경기 이천시 부발읍 경충대로 2315,경기 이천시 부발읍 경충대로 2315,S-OIL,N,Y,N,N,N
4542,경기도,경기,이천시,장호원농협주유소,경기 이천시 장호원읍 경충대로 162,경기 이천시 장호원읍 경충대로 162,NH-OIL,N,Y,N,N,N
4543,경기도,경기,이천시,고려주유소,경기 이천시 마장면 덕평로 1008,경기 이천시 마장면 덕평로 1008,S-OIL,Y,Y,N,N,Y
4544,경기도,경기,이천시,설성농협주유소,경기 이천시 설성면 진상미로 690 (설성면),경기 이천시 설성면 진상미로 690 ,NH-OIL,N,Y,N,N,N
4545,경기도,경기,이천시,(주)영화에너지,경기 이천시 대월면 경충대로 1597,경기 이천시 대월면 경충대로 1597,현대오일뱅크,N,Y,Y,Y,N
4546,경기도,경기,이천시,마장농협주유소,경기 이천시 마장면 덕평로 1072,경기 이천시 마장면 덕평로 1072,NH-OIL,N,Y,N,N,N
